time_s,fid_source_v,adc_differential_v
0.0001464,9.33561007e-07,-2.0269999999822375e-05
0.0001514,9.06012202e-07,-1.975999999981326e-05
0.0001564,8.74412828e-07,-1.921999999998647e-05
0.0001614,8.3890421e-07,-1.8669999999776365e-05
0.0001664,7.99645152e-07,-1.809999999968781e-05
0.0001714,7.56811224e-07,-1.752000000010412e-05
0.0001764,7.10593977e-07,-1.69199999997538e-05
0.0001814,6.6120009e-07,-1.6329999999786793e-05
0.0001864,6.08850439e-07,-1.5729999999880562e-05
0.0001914,5.53779115e-07,-1.5139999999913556e-05
0.0001964,4.96232377e-07,-1.4559999999885775e-05
0.0002014,4.36467546e-07,-1.398999999979722e-05
0.0002064,3.74751859e-07,-1.343000000009198e-05
0.0002114,3.11361274e-07,-1.2899999999760325e-05
0.0002164,2.46579233e-07,-1.2399999999690436e-05
0.0002214,1.80695396e-07,-1.1929999999882313e-05
0.0002264,1.14004348e-07,-1.149999999983109e-05
0.0002314,4.68042785e-08,-1.1119999999920083e-05
0.0002364,-2.06043496e-08,-1.0779999999765977e-05
0.0002414,-8.79201443e-08,-1.0499999999691312e-05
0.0002464,-1.54842132e-07,-1.0269999999756863e-05
0.0002514,-2.21071102e-07,-1.010999999984108e-05
0.0002564,-2.86310947e-07,-1.0010000000004737e-05
0.0002614,-3.50269984e-07,-9.979999999742972e-06
0.0002664,-4.1266226e-07,-1.0029999999883188e-05
0.0002714,-4.73208831e-07,-1.0159999999981295e-05
0.0002764,-5.31639006e-07,-1.0370000000037294e-05
0.0002814,-5.87691561e-07,-1.0660000000051184e-05
0.0002864,-6.41115906e-07,-1.1030000000022966e-05
0.0002914,-6.91673204e-07,-1.149999999983109e-05
0.0002964,-7.39137438e-07,-1.2050000000041194e-05
0.0003014,-7.83296425e-07,-1.2689999999704327e-05
0.0003064,-8.2395276e-07,-1.3419999999708665e-05
0.0003114,-8.60924702e-07,-1.424000000005421e-05
0.0003164,-8.94046985e-07,-1.5149999999852781e-05
0.0003214,-9.23171558e-07,-1.614999999999256e-05
0.0003264,-9.48168244e-07,-1.723000000009023e-05
0.0003314,-9.68925323e-07,-1.83899999997017e-05
0.0003364,-9.85350034e-07,-1.9640000000098468e-05
0.0003414,-9.97368986e-07,-2.096000000006981e-05
0.0003464,-1.00492849e-06,-2.2350000000059822e-05
0.0003514,-1.00799479e-06,-2.38100000000685e-05
0.0003564,-1.00655422e-06,-2.5329999999712527e-05
0.0003614,-1.00061328e-06,-2.6909999999880085e-05
0.0003664,-9.9019857e-07,-2.853999999974377e-05
0.0003714,-9.75356706e-07,-3.0209999999808446e-05
0.0003764,-9.56154093e-07,-3.192000000007411e-05
0.0003814,-9.32676634e-07,-3.3659999999713364e-05
0.0003864,-9.05029343e-07,-3.5420000000119245e-05
0.0003914,-8.73335878e-07,-3.719000000002026e-05
0.0003964,-8.37737986e-07,-3.895999999992128e-05
0.0004014,-7.98394869e-07,-4.07299999998223e-05
0.0004064,-7.55482473e-07,-4.248999999978409e-05
0.0004114,-7.091927e-07,-4.422999999986743e-05
0.0004164,-6.59732552e-07,-4.592999999974978e-05
0.0004214,-6.07323203e-07,-4.758999999987523e-05
0.0004264,-5.5219901e-07,-4.9199999999860466e-05
0.0004314,-4.94606468e-07,-5.0759999999705485e-05
0.0004364,-4.34803103e-07,-5.22400000000367e-05
0.0004414,-3.73056325e-07,-5.363999999996594e-05
0.0004464,-3.0964223e-07,-5.495999999993728e-05
0.0004514,-2.44844365e-07,-5.618000000007228e-05
0.0004564,-1.78952461e-07,-5.7299999999926854e-05
0.0004614,-1.12261139e-07,-5.830000000006663e-05
0.0004664,-4.50685893e-08,-5.918999999998675e-05
0.0004714,2.23247586e-08,-5.994999999980877e-05
0.0004764,8.96175812e-08,-6.057000000003754e-05
0.0004814,1.56509007e-07,-6.104999999978489e-05
0.0004864,2.22699964e-07,-6.1389999999939e-05
0.0004914,2.87894513e-07,-6.158000000011654e-05
0.0004964,3.51801174e-07,-6.160999999993422e-05
0.0005014,4.14134229e-07,-6.147999999983611e-05
0.0005064,4.74614997e-07,-6.118999999982222e-05
0.0005114,5.32973083e-07,-6.072999999995332e-05
0.0005164,5.88947586e-07,-6.010999999972455e-05
0.0005214,6.42288264e-07,-5.9330000000024086e-05
0.0005264,6.92756653e-07,-5.83700000000853e-05
0.0005314,7.40127136e-07,-5.724999999978664e-05
0.0005364,7.84187947e-07,-5.5970000000016285e-05
0.0005414,8.24742121e-07,-5.452999999988606e-05
0.0005464,8.61608374e-07,-5.2919999999900824e-05
0.0005514,8.94621913e-07,-5.116999999987826e-05
0.0005564,9.23635172e-07,-4.925999999993991e-05
0.0005614,9.48518472e-07,-4.721999999990345e-05
0.0005664,9.69160601e-07,-4.503999999982966e-05
0.0005714,9.85469311e-07,-4.273000000010185e-05
0.0005764,9.9737173e-07,-4.0299999999771074e-05
0.0005814,1.00481469e-06,-3.776000000010882e-05
0.0005864,1.00776495e-06,-3.511999999972204e-05
0.0005914,1.00620938e-06,-3.2389999999882235e-05
0.0005964,1.00015498e-06,-2.958000000008454e-05
0.0006014,9.89628855e-07,-2.6709999999763312e-05
0.0006064,9.74678127e-07,-2.3769999999867508e-05
0.0006114,9.55369686e-07,-2.079999999970994e-05
0.0006164,9.31789907e-07,-1.778999999979547e-05
0.0006214,9.04044262e-07,-1.4769999999941774e-05
0.0006264,8.72256848e-07,-1.1739999999704764e-05
0.0006314,8.36569832e-07,-8.729999999790294e-06
0.0006364,7.97142815e-07,-5.739999999754275e-06
0.0006414,7.54152118e-07,-2.789999999919246e-06
0.0006464,7.07789993e-07,1.1000000021965661e-07
0.0006514,6.58263766e-07,2.9299999999565784e-06
0.0006564,6.05794905e-07,5.680000000118923e-06
0.0006614,5.50618035e-07,8.330000000000837e-06
0.0006664,4.92979884e-07,1.0870000000107183e-05
0.0006714,4.33138183e-07,1.3290000000054647e-05
0.0006764,3.71360514e-07,1.556999999996478e-05
0.0006814,3.0792311e-07,1.7710000000281667e-05
0.0006864,2.43109622e-07,1.9680000000299458e-05
0.0006914,1.77209853e-07,2.148000000001815e-05
0.0006964,1.10518456e-07,2.309999999994261e-05
0.0007014,4.33336236e-08,2.453000000013361e-05
0.0007064,-2.40442499e-08,2.5750000000268614e-05
0.0007114,-9.13139103e-08,2.6770000000286842e-05
0.0007164,-1.5817459e-07,2.7559999999926532e-05
0.0007214,-2.24327354e-07,2.8130000000015087e-05
0.0007264,-2.89476434e-07,2.8470000000169193e-05
0.0007314,-3.53330554e-07,2.8570000000005535e-05
0.0007364,-4.1560423e-07,2.8439999999907428e-05
0.0007414,-4.76019047e-07,2.805999999999642e-05
0.0007464,-5.34304906e-07,2.744000000021174e-05
0.0007514,-5.90201228e-07,2.657000000017007e-05
0.0007564,-6.4345812e-07,2.547000000019395e-05
0.0007614,-6.93837494e-07,2.411999999996084e-05
0.0007664,-7.41114129e-07,2.2530000000298145e-05
0.0007714,-7.85076681e-07,2.0710000000256912e-05
0.0007764,-8.25528624e-07,1.866000000028123e-05
0.0007814,-8.6228913e-07,1.6390000000310323e-05
0.0007864,-8.9519388e-07,1.3899999999900103e-05
0.0007914,-9.24095793e-07,1.1210000000261289e-05
0.0007964,-9.48865688e-07,8.320000000061611e-06
0.0008014,-9.69392862e-07,5.2500000000677005e-06
0.0008064,-9.8558558e-07,2.000000000279556e-06
0.0008114,-9.97371487e-07,-1.3999999999292356e-06
0.0008164,-1.00469794e-06,-4.96000000005381e-06
0.0008214,-1.00753222e-06,-8.649999999832403e-06
0.0008264,-1.0058617e-06,-1.2449999999830652e-05
0.0008314,-9.99693908e-07,-1.6360000000048558e-05
0.0008364,-9.89056461e-07,-2.0349999999780266e-05
0.0008414,-9.73996968e-07,-2.440999999997473e-05
0.0008464,-9.54582809e-07,-2.851999999986532e-05
0.0008514,-9.30900831e-07,-3.2660000000017675e-05
0.0008564,-9.03056963e-07,-3.682000000004848e-05
0.0008614,-8.71175741e-07,-4.096999999969597e-05
0.0008664,-8.35399753e-07,-4.5089999999969876e-05
0.0008714,-7.95888995e-07,-4.917000000004279e-05
0.0008764,-7.52820165e-07,-5.3190000000036264e-05
0.0008814,-7.06385863e-07,-5.7130000000071846e-05
0.0008864,-6.56793737e-07,-6.095999999988777e-05
0.0008914,-6.0426555e-07,-6.467999999992813e-05
0.0008964,-5.49036193e-07,-6.825999999993115e-05
0.0009014,-4.91352628e-07,-7.168999999995762e-05
0.0009064,-4.3147279e-07,-7.493999999974577e-05
0.0009114,-3.6966443e-07,-7.799999999980045e-05
0.0009164,-3.06203918e-07,-8.085999999973836e-05
0.0009214,-2.4137501e-07,-8.350000000012514e-05
0.0009264,-1.75467576e-07,-8.590999999968929e-05
0.0009314,-1.08776304e-07,-8.806999999988463e-05
0.0009364,-4.15993865e-08,-8.995999999994453e-05
0.0009414,2.57628188e-08,-9.158999999980821e-05
0.0009464,9.30091271e-08,-9.294000000004132e-05
0.0009514,1.59838876e-07,-9.398999999987723e-05
0.0009564,2.25953267e-07,-9.474999999969924e-05
0.0009614,2.91056706e-07,-9.521000000001223e-05
0.0009664,3.5485812e-07,-9.535000000004956e-05
0.0009714,4.1707226e-07,-9.517999999975046e-05
0.0009764,4.77420979e-07,-9.470000000000312e-05
0.0009814,5.35634472e-07,-9.389999999998011e-05
0.0009864,5.91452483e-07,-9.279000000006477e-05
0.0009914,6.44625471e-07,-9.135999999987376e-05
0.0009964,6.94915723e-07,-8.961999999979042e-05
0.0010014,7.42098417e-07,-8.757999999975397e-05
0.0010064,7.85962627e-07,-8.523999999976439e-05
0.0010114,8.26312267e-07,-8.260999999976093e-05
0.0010164,8.62966969e-07,-7.968999999974358e-05
0.0010214,8.95762884e-07,-7.65099999999741e-05
0.0010264,9.2455342e-07,-7.306000000006918e-05
0.0010314,9.49209894e-07,-6.937999999978572e-05
0.0010364,9.69622108e-07,-6.546000000007268e-05
0.0010414,9.85698842e-07,-6.131999999992033e-05
0.0010464,9.97368261e-07,-5.699000000003451e-05
0.0010514,1.00457824e-06,-5.246999999997115e-05
0.0010564,1.00729658e-06,-4.779999999993123e-05
0.0010614,1.00551118e-06,-4.297999999991475e-05
0.0010664,9.99230076e-07,-3.8039999999739393e-05
0.0010714,9.8848139e-07,-3.299999999972769e-05
0.0010764,9.73313232e-07,-2.7879999999758098e-05
0.0010814,9.53793464e-07,-2.2699999999709064e-05
0.0010864,9.30009408e-07,-1.7489999999842354e-05
0.0010914,9.02067449e-07,-1.2270000000036418e-05
0.0010964,8.70092562e-07,-7.070000000108934e-06
0.0011014,8.34227752e-07,-1.8999999999991246e-06
0.0011064,7.94633414e-07,3.200000000092018e-06
0.0011114,7.51486617e-07,8.22000000022527e-06
0.0011164,7.04980313e-07,1.314000000007809e-05
0.0011214,6.55322469e-07,1.7919999999893577e-05
0.0011264,6.02735144e-07,2.2550000000176595e-05
0.0011314,5.47453491e-07,2.700000000022129e-05
0.0011364,4.89724708e-07,3.1250000000149214e-05
0.0011414,4.2980693e-07,3.529000000002114e-05
0.0011464,3.67968079e-07,3.909000000001939e-05
0.0011514,3.04484661e-07,4.263000000026551e-05
0.0011564,2.39640534e-07,4.5899999999932106e-05
0.0011614,1.73725636e-07,4.8870000000089675e-05
0.0011664,1.07034689e-07,5.154000000029413e-05
0.0011714,3.98658826e-08,5.38800000002837e-05
0.0011764,-2.74804605e-08,5.589000000005839e-05
0.0011814,-9.47032271e-08,5.755000000018384e-05
0.0011864,-1.6150186e-07,5.886000000021596e-05
0.0011914,-2.275777e-07,5.98000000002763e-05
0.0011964,-2.92635326e-07,6.0369999999920765e-05
0.0012014,-3.56383868e-07,6.056000000009831e-05
0.0012064,-4.18538316e-07,6.035999999998154e-05
0.0012114,-4.78820788e-07,5.9789999999892984e-05
0.0012164,-5.36961776e-07,5.88299999999542e-05
0.0012214,-5.9270135e-07,5.74900000001044e-05
0.0012264,-6.45790317e-07,5.576999999989951e-05
0.0012314,-6.9599134e-07,5.368000000016693e-05
0.0012364,-7.43079997e-07,5.122000000001847e-05
0.0012414,-7.86845782e-07,4.840000000028155e-05
0.0012464,-8.27093051e-07,4.523000000000721e-05
0.0012514,-8.6364189e-07,4.1729999999962075e-05
0.0012564,-8.96328927e-07,3.790000000014615e-05
0.0012614,-9.25008055e-07,3.376999999993302e-05
0.0012664,-9.49551089e-07,2.9340000000210864e-05
0.0012714,-9.69848339e-07,2.463999999990918e-05
0.0012764,-9.85809098e-07,1.9690000000238683e-05
0.0012814,-9.97362051e-07,1.4500000000250424e-05
0.0012864,-1.00445559e-06,9.100000000206165e-06
0.0012914,-1.00705804e-06,3.509999999984359e-06
0.0012964,-1.00515783e-06,-2.2399999997091413e-06
0.0013014,-9.98763483e-07,-8.139999999823289e-06
0.0013064,-9.87903646e-07,-1.4149999999713003e-05
0.0013114,-9.7262692e-07,-2.02400000000047e-05
0.0013164,-9.53001656e-07,-2.639999999987097e-05
0.0013214,-9.29115644e-07,-3.2599999999938234e-05
0.0013264,-9.01075726e-07,-3.88000000000055e-05
0.0013314,-8.69007315e-07,-4.4969999999810994e-05
0.0013364,-8.33053834e-07,-5.109999999985959e-05
0.0013414,-7.93376076e-07,-5.7149999999950296e-05
0.0013464,-7.50151481e-07,-6.309999999976057e-05
0.0013514,-7.03573348e-07,-6.89099999999776e-05
0.0013564,-6.53849968e-07,-7.456999999977398e-05
0.0013614,-6.01203691e-07,-8.002999999989768e-05
0.0013664,-5.45869933e-07,-8.528999999990461e-05
0.0013714,-4.88096127e-07,-9.031000000003786e-05
0.0013764,-4.28140607e-07,-9.50699999999749e-05
0.0013814,-3.66271465e-07,-9.953999999989804e-05
0.0013864,-3.02765343e-07,-0.00010370999999986807
0.0013914,-2.37906198e-07,-0.00010755000000006731
0.0013964,-1.71984037e-07,-0.00011105000000011245
0.0014014,-1.05293615e-07,-0.00011417999999974171
0.0014064,-3.81331169e-08,-0.00011692999999990406
0.0014114,2.91971704e-08,-0.00011928999999977208
0.0014164,9.63962058e-08,-0.00012123999999991142
0.0014214,1.63163538e-07,-0.00012276999999993876
0.0014264,2.29200649e-07,-0.0001238799999998541
0.0014314,2.94212289e-07,-0.000124549999999779
0.0014364,3.57907795e-07,-0.00012476999999977423
0.0014414,4.20002394e-07,-0.000124549999999779
0.0014464,4.80218472e-07,-0.00012388999999979333
0.0014514,5.38286818e-07,-0.000122779999999878
0.0014564,5.93947825e-07,-0.00012122000000003297
0.0014614,6.46952653e-07,-0.00011922999999969264
0.0014664,6.97064342e-07,-0.00011679999999980595
0.0014714,7.44058867e-07,-0.00011394999999980726
0.0014764,7.87726146e-07,-0.00011067999999969658
0.0014814,8.27870973e-07,-0.00010701999999973566
0.0014864,8.64313894e-07,-0.00010295999999998529
0.0014914,8.96892008e-07,-9.853999999975827e-05
0.0014964,9.25459696e-07,-9.375999999994278e-05
0.0015014,9.49889273e-07,-8.863999999997318e-05
0.0015064,9.70071555e-07,-8.322000000005048e-05
0.0015114,9.8591635e-07,-7.749999999973056e-05
0.0015164,9.9735286e-07,-7.152000000010261e-05
0.0015214,1.00433e-06,-6.528999999977358e-05
0.0015264,1.00681661e-06,-5.885999999977187e-05
0.0015314,1.00480164e-06,-5.2230000000097476e-05
0.0015364,9.98294132e-07,-4.545000000000243e-05
0.0015414,9.87323232e-07,-3.853999999980928e-05
0.0015464,9.71938038e-07,-3.1539999999719015e-05
0.0015514,9.52207387e-07,-2.447000000005417e-05
0.0015564,9.28219541e-07,-1.7359999999744247e-05
0.0015614,9.00081797e-07,-1.0249999999878412e-05
0.0015664,8.67920005e-07,-3.169999999830253e-06
0.0015714,8.31878005e-07,3.86000000007769e-06
0.0015764,7.92116985e-07,1.0780000000210066e-05
0.0015814,7.4881476e-07,1.7590000000122785e-05
0.0015864,7.02164974e-07,2.424000000011972e-05
0.0015914,6.52376239e-07,3.069999999993911e-05
0.0015964,5.99671196e-07,3.695000000014659e-05
0.0016014,5.44285526e-07,4.295000000009708e-05
0.0016064,4.86466891e-07,4.867999999991213e-05
0.0016114,4.26473828e-07,5.411000000021815e-05
0.0016164,3.64574595e-07,5.921000000030929e-05
0.0016214,3.01045969e-07,6.39600000003071e-05
0.0016264,2.36172009e-07,6.832999999994982e-05
0.0016314,1.70242786e-07,7.231000000018639e-05
0.0016364,1.03553086e-07,7.588000000025019e-05
0.0016414,3.64010941e-08,7.900999999987945e-05
0.0016464,-3.09129438e-08,8.169000000002313e-05
0.0016514,-9.80880587e-08,8.38999999999146e-05
0.0016564,-1.64823906e-07,8.563999999999794e-05
0.0016614,-2.30822109e-07,8.689999999988984e-05
0.0016664,-2.95787592e-07,8.766000000015595e-05
0.0016714,-3.59429898e-07,8.791999999990807e-05
0.0016764,-4.21464492e-07,8.767000000009517e-05
0.0016814,-4.81614028e-07,8.692000000021238e-05
0.0016864,-5.39609593e-07,8.56700000002597e-05
0.0016914,-5.95191906e-07,8.392000000023714e-05
0.0016964,-6.48112479e-07,8.167000000014468e-05
0.0017014,-6.98134727e-07,7.892999999992156e-05
0.0017064,-7.45035028e-07,7.57099999999511e-05
0.0017114,-7.88603718e-07,7.203000000011173e-05
0.0017164,-8.28646033e-07,6.78999999998986e-05
0.0017214,-8.64982978e-07,6.333000000013911e-05
0.0017264,-8.97452126e-07,5.835000000020685e-05
0.0017314,-9.25908345e-07,5.297000000004104e-05
0.0017364,-9.50224448e-07,4.721999999990345e-05
0.0017414,-9.70291759e-07,4.112000000011662e-05
0.0017464,-9.86020599e-07,3.470000000005413e-05
0.0017514,-9.97340689e-07,2.798000000003853e-05
0.0017564,-1.00420146e-06,2.0989999999887488e-05
0.0017614,-1.00657229e-06,1.3770000000246085e-05
0.0017664,-1.00444262e-06,6.340000000104595e-06
0.0017714,-9.97822026e-07,-1.2699999998311284e-06
0.0017764,-9.8674015e-07,-9.00999999986496e-06
0.0017814,-9.71246588e-07,-1.6860000000118447e-05
0.0017864,-9.51410662e-07,-2.477999999994651e-05
0.0017914,-9.27321104e-07,-3.273000000003634e-05
0.0017964,-8.99085666e-07,-4.0690000000065396e-05
0.0018014,-8.66830635e-07,-4.860999999989346e-05
0.0018064,-8.30700268e-07,-5.645999999970286e-05
0.0018114,-7.90856147e-07,-6.419999999973669e-05
0.0018164,-7.47476459e-07,-7.179999999973319e-05
0.0018214,-7.00755196e-07,-7.921999999993545e-05
0.0018264,-6.50901286e-07,-8.643000000008172e-05
0.0018314,-5.98137665e-07,-9.339999999991022e-05
0.0018364,-5.42700273e-07,-0.00010009000000010815
0.0018414,-4.84837005e-07,-0.00010646999999996964
0.0018464,-4.24806597e-07,-0.00011252000000006035
0.0018514,-3.62877473e-07,-0.00011819999999973518
0.0018564,-2.99326545e-07,-0.00012349000000000387
0.0018614,-2.3443797e-07,-0.00012834999999977725
0.0018664,-1.68501886e-07,-0.0001327799999999435
0.0018714,-1.01813109e-07,-0.00013673999999985753
0.0018764,-3.4669819e-08,-0.00014022000000002421
0.0018814,3.26277761e-08,-0.000143200000000121
0.0018864,9.97787812e-08,-0.00014565999999982537
0.0018914,1.6648296e-07,-0.00014759000000008626
0.0018964,2.32442076e-07,-0.00014898000000007627
0.0019014,2.9736123e-07,-0.0001498299999997954
0.0019064,3.60950172e-07,-0.00015010999999987007
0.0019114,4.22924605e-07,-0.00014983999999973463
0.0019164,4.83007453e-07,-0.00014900999999989395
0.0019214,5.409301e-07,-0.00014761999999990394
0.0019264,5.96433591e-07,-0.00014567999999970382
0.0019314,6.49269792e-07,-0.0001431899999997377
0.0019364,6.99202494e-07,-0.000140169999999884
0.0019414,7.46008475e-07,-0.00013660999999975942
0.0019464,7.89478495e-07,-0.00013254000000006982
0.0019514,8.2941823e-07,-0.00012797999999980547
0.0019564,8.65649143e-07,-0.00012293999999979377
0.0019614,8.98009282e-07,-0.00011743999999991317
0.0019664,9.26354002e-07,-0.00011150000000004212
0.0019714,9.50556614e-07,-0.00010515999999993753
0.0019764,9.7050895e-07,-9.84299999999827e-05
0.0019814,9.86121845e-07,-9.134999999993454e-05
0.0019864,9.97325539e-07,-8.394000000011559e-05
0.0019914,1.00406999e-06,-7.624999999977788e-05
0.0019964,1.00632508e-06,-6.828999999974883e-05
0.0020014,1.00408078e-06,-6.010999999972455e-05
0.0020064,9.97347168e-07,-5.174999999990604e-05
0.0020114,9.86154403e-07,-4.322999999972765e-05
0.0020164,9.70552574e-07,-3.45999999997737e-05
0.0020214,9.50611484e-07,-2.5899999999801082e-05
0.0020264,9.26420336e-07,-1.7149999999688248e-05
0.0020314,8.98087337e-07,-8.419999999897954e-06
0.0020364,8.6573921e-07,2.8000000007466497e-07
0.0020414,8.29520627e-07,8.890000000150167e-06
0.0020464,7.89593566e-07,1.7390000000006012e-05
0.0020514,7.46136584e-07,2.572000000000685e-05
0.0020564,6.99344018e-07,3.3860000000274226e-05
0.0020614,6.49425115e-07,4.1770000000163066e-05
0.0020664,5.96603102e-07,4.939999999997724e-05
0.0020714,5.4111418e-07,5.673000000028239e-05
0.0020764,4.83206474e-07,6.371999999998934e-05
0.0020814,4.23138919e-07,7.03400000001686e-05
0.0020864,3.61180105e-07,7.656000000011431e-05
0.0020914,2.97607075e-07,8.234000000006958e-05
0.0020964,2.32704088e-07,8.766000000015595e-05
0.0021014,1.66761343e-07,9.250000000005087e-05
0.0021064,1.00073688e-07,9.682999999993669e-05
0.0021114,3.29392966e-08,0.00010062999999993494
0.0021164,-3.43416626e-08,0.00010388000000016717
0.0021214,-1.01468369e-07,0.00010657000000025008
0.0021264,-1.68140695e-07,0.0001086800000003052
0.0021314,-2.34060547e-07,0.00011019999999994923
0.0021364,-2.989332e-07,0.00011111000000019189
0.0021414,-3.62468614e-07,0.00011142000000008423
0.0021464,-4.2438273e-07,0.00011113000000007034
0.0021514,-4.84398743e-07,0.00011022000000027177
0.0021564,-5.42248334e-07,0.00010871000000012288
0.0021614,-5.97672877e-07,0.00010659000000012853
0.0021664,-6.50424589e-07,0.00010387000000022795
0.0021714,-7.0026764e-07,0.00010058000000023881
0.0021764,-7.46979209e-07,9.670000000028267e-05
0.0021814,-7.90350477e-07,9.228000000005565e-05
0.0021864,-8.30187563e-07,8.731000000006262e-05
0.0021914,-8.66312388e-07,8.182000000012124e-05
0.0021964,-8.98563474e-07,7.58400000000492e-05
0.0022014,-9.26796666e-07,6.939000000016904e-05
0.0022064,-9.50885771e-07,6.248999999991511e-05
0.0022114,-9.70723129e-07,5.5179999999932505e-05
0.0022164,-9.8622009e-07,4.749000000003889e-05
0.0022214,-9.97307413e-07,3.9450000000051944e-05
0.0022264,-1.00393557e-06,3.1100000000172656e-05
0.0022314,-1.00607497e-06,2.246000000027948e-05
0.0022364,-1.00371611e-06,1.3590000000007763e-05
0.0022414,-9.9686956e-07,4.520000000063362e-06
0.0022464,-9.85565996e-07,-4.7199999997360464e-06
0.0022514,-9.69855999e-07,-1.4069999999755112e-05
0.0022564,-9.49809856e-07,-2.3510000000115383e-05
0.0022614,-9.25517242e-07,-3.297999999984924e-05
0.0022664,-8.97086815e-07,-4.244000000008796e-05
0.0022714,-8.64645734e-07,-5.1860000000125694e-05
0.0022764,-8.28339088e-07,-6.1179999999883e-05
0.0022814,-7.88329247e-07,-7.036999999998628e-05
0.0022864,-7.44795139e-07,-7.938999999979046e-05
0.0022914,-6.97931445e-07,-8.819000000004351e-05
0.0022964,-6.47947731e-07,-9.674000000003957e-05
0.0023014,-5.95067513e-07,-0.00010499000000008252
0.0023064,-5.39527253e-07,-0.00011290999999991058
0.0023114,-4.81575304e-07,-0.00012046999999970609
0.0023164,-4.214708e-07,-0.0001276099999998337
0.0023214,-3.59482495e-07,-0.00013431999999991007
0.0023264,-2.95887566e-07,-0.00014057000000011755
0.0023314,-2.30970367e-07,-0.00014630999999987182
0.0023364,-1.65021162e-07,-0.00015153000000012185
0.0023414,-9.83348275e-08,-0.00015619999999971768
0.0023464,-3.12095314e-08,-0.00016028999999972982
0.0023514,3.60545986e-08,-0.00016379999999971417
0.0023564,1.03156817e-07,-0.00016668999999991385
0.0023614,1.69797107e-07,-0.00016895999999988476
0.0023664,2.35677517e-07,-0.00017058999999974844
0.0023714,3.00503498e-07,-0.00017157000000000977
0.0023764,3.63985221e-07,-0.0001719099999997198
0.0023814,4.25838865e-07,-0.000171579999999949
0.0023864,4.85787895e-07,-0.00017059999999968767
0.0023914,5.43564294e-07,-0.00016896999999982398
0.0023964,5.98909762e-07,-0.00016667999999997463
0.0024014,6.51576869e-07,-0.00016375999999995727
0.0024064,7.01330165e-07,-0.00016020999999977192
0.0024114,7.47947228e-07,-0.0001560399999998019
0.0024164,7.91219663e-07,-0.00015127999999986486
0.0024214,8.30954031e-07,-0.00014593999999990004
0.0024264,8.66972713e-07,-0.0001400399999997859
0.0024314,8.99114704e-07,-0.00013360999999978418
0.0024364,9.27236337e-07,-0.00012666999999977335
0.0024414,9.51211919e-07,-0.00011926999999989363
0.0024464,9.70934298e-07,-0.00011140999999970091
0.0024514,9.86315336e-07,-0.00010316000000010206
0.0024564,9.97286311e-07,-9.451999999976479e-05
0.0024614,1.00379822e-06,-8.556000000004005e-05
0.0024664,1.00582198e-06,-7.62999999999181e-05
0.0024714,1.00334861e-06,-6.678000000004403e-05
0.0024764,9.96389205e-07,-5.7050000000113954e-05
0.0024814,9.8497493e-07,-4.7149999999884784e-05
0.0024864,9.69156866e-07,-3.7120000000001596e-05
0.0024914,9.49005783e-07,-2.7009999999716428e-05
0.0024964,9.24611825e-07,-1.6870000000057672e-05
0.0025014,8.96084103e-07,-6.729999999954828e-06
0.0025064,8.63550212e-07,3.350000000068576e-06
0.0025114,8.27155654e-07,1.3340000000194863e-05
0.0025164,7.87063194e-07,2.3179999999900502e-05
0.0025214,7.43452128e-07,3.281999999993346e-05
0.0025264,6.96517482e-07,4.223999999997119e-05
0.0025314,6.46469139e-07,5.1379999999934256e-05
0.0025364,5.93530903e-07,6.021000000000498e-05
0.0025414,5.37939496e-07,6.867000000010393e-05
0.0025464,4.799435e-07,7.673999999990855e-05
0.0025514,4.19802244e-07,8.438000000010604e-05
0.0025564,3.5778465e-07,9.155000000005131e-05
0.0025614,2.94168021e-07,9.82199999999267e-05
0.0025664,2.29236812e-07,0.0001043499999999753
0.0025714,1.63281348e-07,0.00010991999999987456
0.0025764,9.65965329e-08,0.00011490000000025091
0.0025814,2.94805285e-08,0.00011926999999989363
0.0025864,-3.77665794e-08,0.0001229999999998732
0.0025914,-1.04844122e-07,0.00012608000000025044
0.0025964,-1.71452191e-07,0.0001285000000001979
0.0026014,-2.37292981e-07,0.00013022999999989793
0.0026064,-3.02072121e-07,0.00013128000000017792
0.0026114,-3.65499988e-07,0.00013163000000027125
0.0026164,-4.27293004e-07,0.00013128000000017792
0.0026214,-4.87174906e-07,0.00013022999999989793
0.0026264,-5.44877977e-07,0.00012847999999987536
0.0026314,-6.00144242e-07,0.00012604000000004945
0.0026364,-6.52726629e-07,0.00012291999999991532
0.0026414,-7.02390064e-07,0.00011914000000023961
0.0026464,-7.4891253e-07,0.00011469000000019491
0.0026514,-7.92086052e-07,0.00010961999999992145
0.0026564,-8.31717634e-07,0.00010391999999992407
0.0026614,-8.67630116e-07,9.763999999989892e-05
0.0026664,-8.99662971e-07,9.07900000002293e-05
0.0026714,-9.27673017e-07,8.341000000022802e-05
0.0026764,-9.5153506e-07,7.553000000015686e-05
0.0026814,-9.71142456e-07,6.716999999989426e-05
0.0026864,-9.86407583e-07,5.838999999996375e-05
0.0026914,-9.97262235e-07,4.921000000024378e-05
0.0026964,-1.00365793e-06,3.967000000004717e-05
0.0027014,-1.00556611e-06,2.982999999989744e-05
0.0027064,-1.0029783e-06,1.9710000000117134e-05
0.0027114,-9.95906107e-07,9.369999999897516e-06
0.0027164,-9.84381209e-07,-1.1500000001163357e-06
